municipality_of_production,municipality_of_production_id,state_of_production,state_of_production_id,volume_tons,volume_pct,fob_usd,fob_pct,deforestation_exposure_ha,deforestation_exposure_pct,gross_emissions_tons_co2,gross_emissions_pct
ITAPEVA,3522406,SAO PAULO,35,309229.74346927996,0.0025388797455106592,1.0575403169694434E8,0.003114871430258131,22.032588549161925,5.2889425333728566E-5,3177.674221067486,5.060661951337851E-5
LAGUNA CARAPA,5005251,MATO GROSSO DO SUL,50,306651.6443314257,0.0025177126882619544,6.2227470115172856E7,0.001832843303737555,4.3517358997410485,1.044638084299065E-5,908.7778405682213,1.4472904143199459E-5
CHAPADAO DO SUL,5002951,MATO GROSSO DO SUL,50,301542.84396841563,0.002475767726499916,1.0680774496433417E8,0.0031459074229253626,57.91119078123976,1.3901633001394185E-4,10150.980152429145,1.6166125113016387E-4
ITAPORA,5004502,MATO GROSSO DO SUL,50,289847.88712697814,0.0023797482145466726,3.5533616960111186E7,0.0010466045266242477,11.854051932634404,2.8455757397469128E-5,4957.031955778094,7.894409956771741E-5
BRASILIA,5300108,DISTRITO FEDERAL,53,287052.2486350477,0.0023567950863536942,4.26346544399066E7,0.0012557579595107787,253.14692031088532,6.076814401708231E-4,33284.539544698746,5.300788914260438E-4
GOIATUBA,5209101,GOIAS,52,284019.76121273777,0.0023318973491288034,5.0894136683077075E7,0.001499032138803552,42.299343677046146,1.0153995178918519E-4,5754.700357026843,9.164751044986873E-5
TOLEDO,4127700,PARANA,41,281586.1623018007,0.0023119166871318157,9.746219254797949E7,0.0028706442130545266,1.3409588640979975,3.2189837140588845E-6,599.3182256168941,9.544549661556754E-6
PONTA GROSSA,4119905,PARANA,41,280171.9449109591,0.002300305488774652,9.779079262920219E7,0.00288032277555051,4.21509230227162,1.0118366668461605E-5,1883.862143010711,3.0001783711791074E-5
SILVANIA,5220603,GOIAS,52,275869.2339376842,0.0022649787908371384,9.585044162496763E7,0.0028231718205393307,174.21904333577493,4.182143674884531E-4,22539.636991924803,3.5895902281538034E-4
RONDONOPOLIS,5107602,MATO GROSSO,51,274343.5994435674,0.002252452820751889,9.460486486535062E7,0.0027864846947582276,92.362830295746,2.2171779796271448E-4,14605.5114746547,2.3260268692611104E-4
RIBEIRAO CASCALHEIRA,5107180,MATO GROSSO,51,273705.55060510925,0.0022472142261250145,9.368691328312607E7,0.002759447416727776,1409.479583306819,0.0033834683116957883,556107.654708465,0.00885639198119387
CAMPO ALEGRE DE GOIAS,5204805,GOIAS,52,272678.78234059096,0.002238784114839883,4.7581790795084454E7,0.0014014705479300446,304.78750638980785,7.316451276656837E-4,40691.64335406442,6.480420487854352E-4
CAMPO GRANDE,5002704,MATO GROSSO DO SUL,50,271864.5451644005,0.002232098954960115,9.437233999308899E7,0.002779635924363282,304.56189184879554,7.311035379475965E-4,86125.01401336418,0.001371599324393471
AMAMBAI,5000609,MATO GROSSO DO SUL,50,268354.42593752925,0.002203279700675424,5.439050671402207E7,0.0016020139631770238,9.045807670747667,2.1714541998446943E-5,3103.633271617299,4.9427467121861116E-5
COMODORO,5103304,MATO GROSSO,51,266048.898459495,0.002184350548029793,8.457917510608636E7,0.0024911887698779844,1962.370123264699,0.004710686984416814,528503.5650401408,0.008416778110899518
CASTRO,4104907,PARANA,41,258935.13221854158,0.0021259441450078003,4.3873481677486144E7,0.0012922462853688426,174.07297633481207,4.1786373234978523E-4,59157.99781760377,9.42131281702955E-4
PALMEIRA DAS MISSOES,4313706,RIO GRANDE DO SUL,43,257245.2924941276,0.002112069994994478,8.595172485660894E7,0.002531615748744968,95.57997937581145,2.2944059302503446E-4,9941.97590321821,1.583327165540348E-4
ASSIS CHATEAUBRIAND,4102000,PARANA,41,256882.23915836343,0.0021090892055323435,8.775935564360659E7,0.002584857572290847,0.31462325422993365,7.552559280866586E-7,140.6153876239391,2.2393955214264843E-6
SANTA CARMEM,5107248,MATO GROSSO,51,254229.16863252383,0.002087306608082643,8.675821342009738E7,0.002555370003263027,2873.390481860453,0.006897599481146098,1734545.3604831803,0.02762381256854588
BANDEIRANTES,5001508,MATO GROSSO DO SUL,50,250120.0327874108,0.002053569226769756,3.1582239710202653E7,9.302209532661866E-4,342.44243467790193,8.220361188874488E-4,92144.41452279867,0.0014674623644936786
PIRACANJUBA,5217104,GOIAS,52,243352.97071063763,0.001998009381036354,7.922981845697932E7,0.0023336292146610804,95.48600271552063,2.2921500121377388E-4,14952.214432841747,2.3812416693586502E-4
PADRE BERNARDO,5215603,GOIAS,52,234000.0,0.0019212183594768406,0.0,0.0,903.4883343639824,0.002168831805378414,129567.16746744498,0.0020634451140332704
LUZIANIA,5212501,GOIAS,52,233299.19766729555,0.0019154645376479689,3.881327563202996E7,0.0011432033506523747,490.2552512705987,0.001176862103546656,66450.56678415746,0.0010582703939249366
SANTANA DO ARAGUAIA,1506708,PARA,15,233268.09864571772,0.0019152092042666992,7.939229101952706E7,0.0023384146695053084,665.9420643261965,0.0015985998653394351,149723.68883919128,0.0023844514025352357
PARAISO DAS AGUAS,5006275,MATO GROSSO DO SUL,50,231630.02576173373,0.0019017600773484462,1.686789266074569E7,4.968256632350755E-4,102.28053227607325,2.455253300282394E-4,18953.900088861217,3.01853728029227E-4
GUIRATINGA,5104203,MATO GROSSO,51,231184.64484266218,0.0018981033508583566,2.9185423378815014E7,8.596253022596144E-4,206.9328091865552,4.96744054206346E-4,30712.44957244855,4.89116612248125E-4
GUARDA-MOR,3128600,MINAS GERAIS,31,227182.9671706133,0.0018652482371307975,1.3251913118899517E7,3.9032086917132366E-4,313.8506421760262,7.534012659598777E-4,45302.88485128523,7.214792005195616E-4
LAPA,4113205,PARANA,41,225970.8988081624,0.0018552967499902773,0.0,0.0,389.0895663861091,9.340129746258849E-4,173896.809794703,0.0027694247665560143
MAMBORE,4114005,PARANA,41,222183.1645341338,0.0018241981832035961,7.671324016745022E7,0.002259506103794485,0.0,0.0,0.0,0.0
POXOREO,5107008,MATO GROSSO,51,222090.42485920346,0.0018234367594167238,2.8037342541967228E7,8.258098141790087E-4,2516.1098583687076,0.006039944157660586,374106.8267445115,0.005957905222913923
CAMPOS LINDOS,1703842,TOCANTINS,17,221224.6759589787,0.0018163286710329261,7.585926003400981E7,0.002234353036086539,1409.4249108744987,0.003383337070034348,191610.68520691988,0.003051530259671135
BOM JESUS,2201903,PIAUI,22,217890.41638031558,0.0017889532833500667,7.53998140987457E7,0.0022208205494802266,1894.8826261007966,0.004548682645514647,287312.04260116204,0.004575639354447157
PITANGA,4119608,PARANA,41,216737.81157821335,0.0017794900119525454,7.500551344998997E7,0.0022092068473259572,18.9685976281448,4.553428779831075E-5,8477.684571321648,1.3501288288488857E-4
PEDRA PRETA,5106372,MATO GROSSO,51,213963.8701889018,0.0017567150242377677,3.818957751605982E7,0.0011248329924601838,119.33006621501329,2.864528883233695E-4,18133.628185344212,2.887903410263722E-4
LONDRINA,4113700,PARANA,41,212325.1644226019,0.0017432607011437678,7.358695416320151E7,0.0021674247069796955,4.87770546104879,1.1708975466338159E-5,2180.0055618887054,3.471806872967915E-5
TERRA ROXA,4127403,PARANA,41,212224.00251884465,0.0017424301280378786,7.340994895201012E7,0.0021622112085768466,3.664957187363194,8.797762418149033E-6,1607.6028664054343,2.5602167160315924E-5
COROMANDEL,3119302,MINAS GERAIS,31,209413.985745709,0.001719358949341357,7.208078018721692E7,0.0021230619700559907,157.48246733730008,3.780380675208635E-4,22354.241379963583,3.5600647181699023E-4
PALMEIRA,4117701,PARANA,41,208489.0976511514,0.0017117653083681705,7.111952226995115E7,0.00209474915043526,20.798341623422242,4.992660457952462E-5,9295.45680426816,1.48036460936709E-4
UBERLANDIA,3170206,MINAS GERAIS,31,204778.1230128677,0.0016812969638954202,7.155051845015462E7,0.0021074436800595617,14.565168118685337,3.4963815984105694E-5,1836.1015863424223,2.92411644189023E-5
GENERAL CARNEIRO,5103908,MATO GROSSO,51,200681.24516988726,0.0016476602248848738,2.5478124382215686E7,7.504307917276292E-4,30.047867645756526,7.213017429803765E-5,4449.9198832912925,7.086799549989412E-5
VILHENA,1100304,RONDONIA,11,195524.81831301135,0.001605324233659534,6.700650374447456E7,0.0019736046068982065,80.49862678790542,1.9323767161841515E-4,48314.88073291901,7.694472799869711E-4
SONORA,5007935,MATO GROSSO DO SUL,50,194995.2547746697,0.0016009763396750405,4.447528392415326E7,0.0013099717242455405,12.030059984228906,2.887826629523986E-5,3333.2564716331667,5.308437248919097E-5
CANDOI,4104428,PARANA,41,194437.44395942704,0.0015963965260880366,7.437542835691626E7,0.002190648367582404,14.199779869530007,3.408669823289812E-5,6346.344472901963,1.0106984470330369E-4
NOVO SAO JOAQUIM,5106281,MATO GROSSO,51,194372.89414918472,0.0015958665505301805,6.669193179971102E7,0.0019643392280962652,356.4663524695666,8.55700658633815E-4,51726.24801725214,8.237756202032439E-4
MUITOS CAPOES,4312617,RIO GRANDE DO SUL,43,193977.86965751674,0.001592623267171909,5349118.27999848,1.5755253431080498E-4,636.7787731255836,0.0015285931246880162,34499.94205703753,5.494350016558932E-4
CAMPO MOURAO,4104303,PARANA,41,193231.61101752575,0.0015864962338382812,6.678308668644848E7,0.0019670240973903323,4.211672241039717,1.0110156780968909E-5,1882.3336061674981,2.9977440724733497E-5
LUIZIANA,4113734,PARANA,41,191260.06616196965,0.0015703091903638091,6.628857384404706E7,0.0019524587526940087,0.0,0.0,0.0,0.0
CRUZ ALTA,4306106,RIO GRANDE DO SUL,43,189761.7752458644,0.0015580077202105665,6.518636920145724E7,0.0019199944986470388,749.032926273847,0.0017980602205804708,61714.488460012704,9.828451309616874E-4
MANGUEIRINHA,4114401,PARANA,41,185390.8895268247,0.0015221212847806767,6.416722478123363E7,0.0018899766942482563,36.923402132905935,8.863495616132882E-5,16502.27195068907,2.628098853488746E-4
SAO MIGUEL DO IGUACU,4125704,PARANA,41,184970.95535381802,0.0015186734845971204,6.478093664249972E7,0.001908052918032768,10.131928651162443,2.432178509967703E-5,4528.289169687685,7.211607959608725E-5
ABELARDO LUZ,4200101,SANTA CATARINA,42,184893.6522189701,0.0015180387999735522,6.32497456436039E7,0.0018629533315659683,58.22460120345146,1.3976867452795077E-4,26022.47213897667,4.144255372699256E-4
BOM JESUS DE GOIAS,5203500,GOIAS,52,183023.13696655826,0.001502681243372633,3.896270032772719E7,0.0011476044945911337,4.735200044672789,1.1366889943238918E-5,596.3462208555378,9.497218467832501E-6
JULIO DE CASTILHOS,4311205,RIO GRANDE DO SUL,43,180354.18921294727,0.0014807682885661293,6.283504516141455E7,0.0018507387742260877,3383.87720240435,0.008123027407139542,278546.54028371326,0.0044360427785358125
BONITO,5002209,MATO GROSSO DO SUL,50,178305.87298996985,0.0014639509264567341,6.165200127382497E7,0.001815893487034065,591.3115509246111,0.0014194486522459957,108055.1494504847,0.0017208516211158187
ACAILANDIA,2100055,MARANHAO,21,177612.95592130322,0.0014582618452861477,6451843.084336789,1.9003210916345462E-4,953.2707691824642,0.0022883349841986557,565974.8246931891,0.009013533362704973
UBIRATA,4128005,PARANA,41,177051.27695540056,0.0014536502728868992,5.4658780649038576E7,0.001609915683823103,3.033597597579625,7.282178091410369E-6,1355.8136480495573,2.1592252900877987E-5
PEIXE,1716604,TOCANTINS,17,176628.22442026116,0.001450176869905989,6.1043252785084315E7,0.001797963454056931,4010.418968470483,0.00962704650507153,622069.0980912108,0.00990687275285161
SANTA HELENA DE GOIAS,5219308,GOIAS,52,176051.86258131985,0.0014454447462022458,6.023102399324539E7,0.001774040127277464,22.383929156432654,5.373282159529307E-5,3369.9927982945646,5.366942343410754E-5
NIQUELANDIA,5214606,GOIAS,52,176029.5143855271,0.0014452612600310566,5.998431465673669E7,0.0017667735687213694,818.0760014630139,0.0019637987384073896,136163.25838811157,0.002168492340487368
NOVA XAVANTINA,5106257,MATO GROSSO,51,175154.22199895157,0.0014380748164284961,6.059457305407392E7,0.001784748074434666,157.44129644507424,3.7793923642684825E-4,30355.222157087857,4.834275231120986E-4
CAMPOS NOVOS,4203600,SANTA CATARINA,42,174311.71664071057,0.0014311575653079395,6.0724348935332865E7,0.0017885704836457725,6.814407614719642,1.6358046260797403E-5,3045.58088217803,4.850294340425716E-5
PALOTINA,4117909,PARANA,41,171646.6303958051,0.0014092763147810097,6.023901035965219E7,0.0017742753571231061,0.0,0.0,0.0,0.0
SAO LUIZ GONZAGA,4318903,RIO GRANDE DO SUL,43,171094.6379988478,0.0014047442723565395,1.7131217703211643E7,5.045816195658865E-4,1794.232568965893,0.004307071285605941,153842.3431773956,0.0024500437693105222
SANTA BARBARA DO SUL,4316709,RIO GRANDE DO SUL,43,170746.4440326002,0.001401885483294087,5.948257566512645E7,0.0017519953855605435,114.05467726590659,2.7378927009677814E-4,9261.62424015747,1.4749765438197774E-4
ACREUNA,5200134,GOIAS,52,161908.0835495648,0.0013293195840304876,1.9367921206748534E7,5.704613191795196E-4,98.13642256304553,2.3557735769839277E-4,22321.16345275491,3.554796833672988E-4
CORBELIA,4106308,PARANA,41,159162.99956276733,0.001306781525253816,0.0,0.0,15.062484421170657,3.6157628204074914E-5,6731.915257333667,1.0721032123606016E-4
JACIARA,5104807,MATO GROSSO,51,158040.20382832424,0.0012975629962839257,1.9941002668115906E7,5.87340818169584E-4,16.96399903800372,4.0722231002496944E-5,2527.0484308855835,4.024496204986865E-5
RIACHAO,2109502,MARANHAO,21,156655.84773052757,0.0012861969691422988,5.414073851822811E7,0.0015946573092057105,3158.7207385093852,0.0075825373072582886,462865.2599830908,0.007371443536479452
TEIXEIRA SOARES,4127007,PARANA,41,156585.97469983555,0.0012856232881619664,5.419723258048107E7,0.0015963212811381966,33.279335210807915,7.988734101128125E-5,14849.026560262619,2.3648083000365656E-4
ALTO TAQUARI,5100607,MATO GROSSO,51,156342.3631180966,0.0012836231554977865,4265836.216325711,1.2564562450414202E-4,37.34404770610528,8.964471961177624E-5,6461.574779487006,1.0290496557349794E-4
PIRAI DO SUL,4119400,PARANA,41,155496.44321303754,0.001276677869804426,3400349.558919373,1.0015364449008356E-4,51.13749916092108,1.2275602286087358E-4,14431.618581876382,2.298333245407005E-4
ITABERA,3521705,SAO PAULO,35,155072.7036757757,0.0012731988263060344,5.325578148725752E7,0.0015685918502483097,0.0,0.0,0.0,0.0
VIANOPOLIS,5222005,GOIAS,52,153173.7274211452,0.0012576075953461764,3.4345601902223535E7,0.0010116128189498288,29.99203353924811,7.199614402734733E-5,4767.840593564695,7.593109866936387E-5
PINHAO,4119301,PARANA,41,149732.42009111194,0.001229353309777535,4.830581404514678E7,0.0014227958752038505,62.72311722410047,1.505674023603982E-4,28033.005580073695,4.464446474096494E-4
SAO GABRIEL,4318309,RIO GRANDE DO SUL,43,149686.20626855624,0.0012289738788187504,5.2145865413719304E7,0.0015359004642843612,17515.702772500088,0.0420466007381218,1419237.9395548913,0.022602327806239997
RONCADOR,4122503,PARANA,41,149201.67161455355,0.0012249956870534822,5.652501691199747E7,0.001664883668724716,2.874080625509973,6.899256177132563E-6,1284.5203136929717,2.0456858145272177E-5
NOBRES,5105903,MATO GROSSO,51,147872.30160093066,0.001214081114076088,5.0519413277447484E7,0.001487995063320799,1302.6303662919265,0.003126975813201258,216926.16474912196,0.003454696459811238
MATUPA,5105606,MATO GROSSO,51,143562.72151014124,0.0011786980183835219,4.90551469060084E7,0.0014448666698827722,209.4875515765801,5.028767361008334E-4,126562.04162720239,0.002015586444639562
VACARIA,4322509,RIO GRANDE DO SUL,43,142606.33909256183,0.0011708457984718362,4.964864479163655E7,0.0014623475127234443,1129.605067628558,0.002711627040446619,59826.37987667982,9.527757198045637E-4
LAGOA DA CONFUSAO,1711902,TOCANTINS,17,141698.19561450716,0.0011633896364074013,4.8971328350705355E7,0.0014423978843523338,4875.555559645064,0.011703814608842294,705137.585606771,0.011229794817480244
IBIA,3129509,MINAS GERAIS,31,141447.9518983212,0.0011613350516985115,4.914256264591637E7,0.0014474414066225924,227.48788577164402,5.460866988915291E-4,30170.91395778814,4.8049228989866254E-4
CONFRESA,5103353,MATO GROSSO,51,141406.93128401414,0.0011609982587184955,4.8172606730027154E7,0.001418872396793528,176.24504424427806,4.2307780074039473E-4,106540.07461420936,0.0016967230256590058
PRUDENTOPOLIS,4120606,PARANA,41,140634.39797660935,0.0011546555015668142,3.203748818999695E7,9.436298083294463E-4,433.6504254142777,0.0010409817141872097,193812.51018444408,0.0030865958174095204
SACRAMENTO,3156908,MINAS GERAIS,31,139763.07787838383,0.0011475016717818055,4.8471905056837276E7,0.0014276879075815847,142.55184353975525,3.4219697191994396E-4,17376.854625421573,2.767382082586763E-4
GUAIRA,4108809,PARANA,41,139727.5437177121,0.001147209924423382,4.833343317766038E7,0.0014236093670907761,0.5489820329202956,1.317836266715058E-6,245.3579648669241,3.907492181003415E-6
CORUMBIARA,1100072,RONDONIA,11,139366.59164537158,0.001144246387037605,4.300365311746285E7,0.0012666264192761401,86.98058143643183,2.0879766156852442E-4,50917.07439823497,8.108889809164421E-4
ARAPOTI,4101606,PARANA,41,139268.68104389033,0.001143442508212164,3019651.244796757,8.894058449435543E-5,2.120261118382047,5.089705726517579E-6,605.6584375002622,9.64552184060789E-6
CEREJEIRAS,1100056,RONDONIA,11,138336.56828325856,0.0011357895503111878,4.7410528418549895E7,0.0013964261985545585,414.5017645504533,9.950151829855613E-4,235364.42276069493,0.003748338237654568
SAO BORJA,4318002,RIO GRANDE DO SUL,43,137999.99766397267,0.0011330261928195957,4.807287184529607E7,0.0014159348128729527,2733.048944759548,0.006560708369547622,224168.9565907989,0.0035700428375224228
PERDIZES,3149804,MINAS GERAIS,31,136733.08985391477,0.0011226244554501607,4.7483288743614204E7,0.0013985692757891796,47.82750277736149,1.1481034701835685E-4,6481.908564045102,1.0322879489859878E-4
CACHOEIRA DO SUL,4303004,RIO GRANDE DO SUL,43,136197.7355019805,0.0011182290169469043,2.34930661323454E7,6.919630328091026E-4,4199.518598673386,0.010080981854063129,356801.7558664757,0.005682310219571318
PORTO NACIONA,1718204,TOCANTINS,17,135752.66771646737,0.0011145748613881885,966941.7627457785,2.848023118524083E-5,1770.2975322064908,0.0042496150163744886,271998.9764792509,0.004331768379355684
NOVA ALVORADA DO SUL,5006002,MATO GROSSO DO SUL,50,134526.21273201294,0.0011045052552633777,4.707175852192371E7,0.0013864480950676267,9.090818258997363,2.182259031701594E-5,2682.31766982605,4.2717730103024334E-5
SAO JOAO D'ALIANCA,5220009,GOIAS,52,134311.98574067958,0.0011027463799264325,4.5878314979926296E7,0.0013512964972236152,1882.969824632306,0.004520085859332334,270315.4530521474,0.00430495712571853
CURRAIS,2203230,PIAUI,22,134061.08833351368,0.0011006864281956964,4.636745664377582E7,0.0013657036396240107,111.23506912926923,2.670207756150561E-4,16868.175192483788,2.6863714291148165E-4
BELA VISTA,5002100,MATO GROSSO DO SUL,50,133904.57044902767,0.0010994013639509914,4.631144136470601E7,0.0013640537697360003,613.1739621170298,0.0014719295653169513,114574.72478076981,0.0018246802848413634
SAMBAIBA,2109700,MARANHAO,21,131308.22645835564,0.0010780845103510065,4.5380523338030234E7,0.0013366345790094074,2448.95887145312,0.00587874761461103,347265.6225083885,0.005530440821103076
ORTIGUEIRA,4117305,PARANA,41,130412.80503264056,0.0010707328005965075,3.7727112200258896E7,0.00111121157324279,14.927078090900805,3.5832584100494356E-5,6671.397754696317,1.0624653891704087E-4
DOM PEDRITO,4306601,RIO GRANDE DO SUL,43,129683.5648273057,0.0010647454943103621,2.4140275718913063E7,7.110258961178595E-4,12387.780593944506,0.02973697780958023,994331.7774042232,0.01583540867579963
SANTA FILOMENA,2209203,PIAUI,22,129276.8416885567,0.0010614061611420348,4.243350824434445E7,0.0012498334143392327,1596.4442794581657,0.003832278732453908,241793.2908643515,0.003850722327208641
CAMBE,4103701,PARANA,41,128805.43435573125,0.001057535749079572,1.2237553219815705E7,3.6044398770443035E-4,2.1878361369036927,5.251920161219663E-6,977.8152832388598,1.557237229202562E-5
PALMEIRAS DE GOIAS,5215702,GOIAS,52,125983.24618931215,0.0010343646391683641,1.567266960821473E7,4.6162165181938417E-4,158.6361712605525,3.8080754407918686E-4,33463.774726544725,5.329333333921064E-4
SAO MATEUS DO SUL,4125605,PARANA,41,123712.75117665116,0.0010157231147947534,1476067.8887713128,4.3475994456938014E-5,134.5267043761768,3.2293255377689246E-4,60116.506227843005,9.573961789336898E-4
GIRUA,4309001,RIO GRANDE DO SUL,43,123634.15983649512,0.001015077853574225,1.6239920568575578E7,4.7832941966390356E-4,121.99154363633401,2.928417886125142E-4,14157.663609280837,2.2547040559513172E-4
JUSCIMEIRA,5105200,MATO GROSSO,51,123518.50320334535,0.0010141282738861796,1.5568783195409557E7,4.5856178909787446E-4,14.936578580340088,3.5855390110133746E-5,2237.1052873702897,3.5627420626927504E-5
CONCEICAO DAS ALAGOAS,3117306,MINAS GERAIS,31,123489.82417838655,0.0010138928094875353,2428577.772101846,7.153115013296044E-5,2.444190694299737,5.86730156282419E-6,1092.388490949259,1.7397028416491287E-5
PALMAS,4117602,PARANA,41,122923.58530529507,0.0010092437987232925,4.204176097880591E7,0.0012382949193454479,109.63600841233057,2.631822161010927E-4,48999.905802177505,7.803567693258263E-4
CLEVELANDIA,4105706,PARANA,41,122916.33736000523,0.0010091842906653468,5478735.290352611,1.6137026415002792E-4,42.73117552590761,1.0257656799413643E-4,19097.955187415384,3.041479032826751E-4
VILA BELA SANTISSIMA TRINDADE,5105507,MATO GROSSO,51,122759.9787568042,0.0010079005341733296,4.316756426711686E7,0.0012714542461586286,7.867861623112263,1.8886872004312587E-5,4550.833503642579,7.2475113421227E-5
DOM AQUINO,5103601,MATO GROSSO,51,122660.7150643718,0.0010070855460180708,1.5460664029317593E7,4.5537725517402105E-4,66.27150698756928,1.5908534363775616E-4,9749.443898127498,1.5526651364966646E-4
IRATI,4110706,PARANA,41,120355.43663009969,9.881584381051238E-4,4.111503339471477E7,0.0012109991536049063,154.26397652859927,3.703120516269867E-4,68945.59942516626,0.0010980054827832827
ANTONIO JOAO,5000906,MATO GROSSO DO SUL,50,120000.00000000001,9.852401843470978E-4,4.149750491992817E7,0.001222264441628993,89.30867485374611,2.143862705824059E-4,18609.59022961272,2.9637035974490987E-4
NOVA AURORA,4116703,PARANA,41,119856.18713862238,9.84059432596638E-4,1.798703222081865E7,5.297887170894434E-4,0.27750037312935244,6.661421208841564E-7,124.02396202047538,1.97516580362459E-6
CAIAPONIA,5204409,GOIAS,52,119495.56557905316,9.810986088313921E-4,4.119223010357876E7,0.0012132728997599415,287.4143682203201,6.899407545287097E-4,42160.381183070094,6.714326959400785E-4
ALTO PARNAIBA,2100501,MARANHAO,21,119357.70926213234,9.79966762305588E-4,4.133173664415653E7,0.0012173819150911498,561.2436509493863,0.0013472703901623894,84309.34146109842,0.0013426835062129241
ALTO ARAGUAIA,5100300,MATO GROSSO,51,119166.73146469796,9.783987706360009E-4,4.049735024387412E7,0.0011928059597508987,534.4231197442562,0.0012828874657765655,81769.0356339704,0.0013022274111265312
IPIRANGA,4110508,PARANA,41,118943.31254721509,9.76564426507272E-4,8705470.778262477,2.564102926294422E-4,102.78963180586405,2.467474279904569E-4,45940.0369484774,7.316262802739876E-4
CHUPINGUAIA,1100924,RONDONIA,11,118695.89297318763,9.74533028951223E-4,2.892454009447647E7,8.519412652921469E-4,0.0,0.0,0.0,0.0
MARECHAL CANDIDO RONDON,4114609,PARANA,41,118625.3171350923,9.739535776867605E-4,6759266.850788439,1.9908694604992634E-4,5.037133504312544,1.2091683906224197E-5,2251.2591510632583,3.5852830516275335E-5
PATO BRANCO,4118501,PARANA,41,117976.55167694655,9.68626996023581E-4,4.175489605489173E7,0.0012298456210869753,10.835652789351531,2.6011081170324614E-5,4842.80642529862,7.712498043921636E-5
CAMPINA DA LAGOA,4103909,PARANA,41,117452.85897998145,9.64327303612755E-4,8270867.198849066,2.4360951093553855E-4,10.028791129082423,2.4074202557980423E-5,4482.193649248953,7.138197713566245E-5
ENGENHEIRO BELTRAO,4107504,PARANA,41,117415.5205293357,9.640207424294429E-4,4.178274877821527E7,0.0012306659931403453,0.17191443828134562,4.126821424991833E-7,76.834166108448,1.2236362633082429E-6
BARRA DO GARCAS,5101803,MATO GROSSO,51,116263.58294102899,9.545629490806124E-4,1.4722763934288234E7,4.336432003345957E-4,53.97240676036749,1.2956124383953357E-4,8184.613179283029,1.3034552198022911E-4
ORIZONA,5215306,GOIAS,52,115500.0,9.482936774340816E-4,0.0,0.0,75.41146910891827,1.8102590423468986E-4,14334.305443775509,2.2828354674382195E-4
ITAQUIRAI,5004601,MATO GROSSO DO SUL,50,113134.22898761497,9.288699051977046E-4,3.704913598942946E7,0.0010912425120578793,0.0,0.0,0.0,0.0
ARAGUARI,3103504,MINAS GERAIS,31,112180.42787308761,9.210388786484761E-4,3.922164606755722E7,0.0011552314632659075,6.124725329265372,1.4702457782887192E-5,1038.091494146395,1.6532311876417965E-5
AGUA FRIA DE GOIAS,5200175,GOIAS,52,111887.03445346406,9.186300204248418E-4,3.6768098824932754E7,0.0010829648641943906,1275.1528177754462,0.0030610157128992187,176653.8207551197,0.0028133320380261373
MONTES CLAROS DE GOIAS,5213707,GOIAS,52,111762.30149611742,9.176059210757553E-4,3.6914981741757065E7,0.0010872911427661628,11.215011945562493,2.6921736208533872E-5,1550.8970914535828,2.4699089192733835E-5
CALDAS NOVAS,5204508,GOIAS,52,111710.62553359731,9.171816441187584E-4,3.828156634972333E7,0.0011275424247653495,313.4201863649908,7.523679529460015E-4,37667.706413354535,5.998837998446274E-4
CHAPADA DOS GUIMARAES,5103007,MATO GROSSO,51,108950.95718308917,8.945238428321627E-4,3.719136120805551E7,0.0010954316031313055,168.15855989053085,4.036661229211697E-4,25759.35229126456,4.102351750448415E-4
CAPINOPOLIS,3112604,MINAS GERAIS,31,108945.27215384017,8.944771668382851E-4,3.8455631633327395E7,0.0011326693307584167,1.5403588193912252,3.697645085304395E-6,688.4365651826736,1.0963819727748252E-5
CHOPINZINHO,4105409,PARANA,41,108924.29763503777,8.943049590151896E-4,3.186264773993071E7,9.384800706407173E-4,14.133928881904348,3.392862234973949E-5,6316.91352008487,1.006011367969814E-4
PORTO ALEGRE DO NORTE,5106778,MATO GROSSO,51,108823.683995026,8.934788873382478E-4,3.706682348128995E7,0.0010917634781353435,1386.98048908129,0.003329459035324905,328145.449643693,0.0052259390862245975
GILBUES,2204402,PIAUI,22,108155.42628127661,8.879922677291993E-4,3.743288839460256E7,0.0011025455270255921,1430.2759634411414,0.003433390207703233,216158.30553873267,0.003442467780533045
LORETO,2106102,MARANHAO,21,107740.2717887089,8.845837103226164E-4,3.723536636071973E7,0.0010967277276441821,1070.9696429922083,0.002570872180603623,149215.0482828905,0.002376350956324881
CAMAPUA,5002605,MATO GROSSO DO SUL,50,107691.6993880593,8.841849146478648E-4,1.3562127196327781E7,3.994578916709879E-4,74.19814395268665,1.7811330637480344E-4,21311.221961216434,3.3939567939539626E-4
CORNELIO PROCOPIO,4106407,PARANA,41,107659.93882016029,8.839241497497665E-4,3.756517379705862E7,0.001106441851488487,0.0,0.0,0.0,0.0
QUARTO CENTENARIO,4120655,PARANA,41,107179.18424100592,8.799769936648352E-4,4.118748002032333E7,0.0012131329911589522,0.0,0.0,0.0,0.0
PLANALTO DA SERRA,5106455,MATO GROSSO,51,106881.78489502947,8.775352454443807E-4,3.64885151139778E7,0.0010747300262440535,1461.578122665822,0.0035085313201242336,209620.5870075609,0.0033383501740147066
CORONEL VIVID,4106506,PARANA,41,106766.07475994836,8.765852264875628E-4,3.695155081336284E7,0.00108836824549736,2.8587728965273675,6.862509837171286E-6,1277.6787906472593,2.0347902245585874E-5
